NEGERI,BAHAGIAN PILIHAN RAYA,NAMA CALON,PARTI,BILANGAN UNDI,STATUS
NEGERI SEMBILAN,N. 13 - SIKAMAT,RAHIM BIN YUSOF,PAS,"1,331",HILANG DEPOSIT
NEGERI SEMBILAN,N. 13 - SIKAMAT,AMINUDDIN BIN HARUN,PKR,"9,832",MENANG
NEGERI SEMBILAN,N. 13 - SIKAMAT,SYAMSUL AMRI BIN ISMAIL,BN,"6,419",
NEGERI SEMBILAN,N. 13 - SIKAMAT,BUJANG BIN ABU ,BEBAS,15,HILANG DEPOSIT
NEGERI SEMBILAN,N. 14 - AMPANGAN,MUSTAFFA BIN DAHARUN,PAS,983,HILANG DEPOSIT
NEGERI SEMBILAN,N. 14 - AMPANGAN,MOHAMAD RAFIE BIN AB MALEK,PKR,"6,801",MENANG
NEGERI SEMBILAN,N. 14 - AMPANGAN,ABU UBAIDAH BIN HAJI REDZA,BN,"5,441",
NEGERI SEMBILAN,N. 15 - JUASSEH,ISMAIL BIN LASIM,BN,"4,146",MENANG
NEGERI SEMBILAN,N. 15 - JUASSEH,HASSAN BIN MOHAMED,PAS,624,HILANG DEPOSIT
NEGERI SEMBILAN,N. 15 - JUASSEH,ROSLI BIN OMAR ,PKR,"3,454",
NEGERI SEMBILAN,N. 16 - SERI MENANTI,ABD SAMAD BIN IBRAHIM,BN,"3,362",MENANG
NEGERI SEMBILAN,N. 16 - SERI MENANTI,RAFIEI BIN MUSTAPHA,PAS,535,HILANG DEPOSIT
NEGERI SEMBILAN,N. 16 - SERI MENANTI,JAMALI BIN SALAM,PKR,"2,767",
NEGERI SEMBILAN,N. 17 - SENALING,ADNAN BIN ABU HASSAN ,BN,"3,456",MENANG
NEGERI SEMBILAN,N. 17 - SENALING,FAZILAH BINTI ABU SAMAH,PAS,598,HILANG DEPOSIT
NEGERI SEMBILAN,N. 17 - SENALING,MD RAIS BIN MOHAMAD @ BASIRON ,PKR,"2,484",
NEGERI SEMBILAN,N. 18 - PILAH,NORHAYATI BINTI OMAR,BN,"3,837",
NEGERI SEMBILAN,N. 18 - PILAH,AHMAD FADZIL BIN OTHMAN ,PAS,"1,413",
NEGERI SEMBILAN,N. 18 - PILAH,MOHAMAD NAZARUDDIN BIN SABTU,PKR,"5,643",MENANG
NEGERI SEMBILAN,N. 19 - JOHOL,SAIFUL YAZAN BIN SULAIMAN,BN,"3,907",MENANG
NEGERI SEMBILAN,N. 19 - JOHOL,ZULKEFLY MOHAMAD BIN OMAR ,PKR,"2,942",
NEGERI SEMBILAN,N. 19 - JOHOL,KAMARUDIN BIN MD. TAHIR,PAS,"1,069",
NEGERI SEMBILAN,N. 20 - LABU,HASIM BIN RUSDI ,BN,"5,830",
NEGERI SEMBILAN,N. 20 - LABU,DAVID DASS A/L ASEERPATHAM,PAP,46,HILANG DEPOSIT
NEGERI SEMBILAN,N. 20 - LABU,MOHD KHAIRIL ANUAR BIN MOHD WAFA,PAS,"2,093",
NEGERI SEMBILAN,N. 20 - LABU,ISMAIL BIN AHMAD,PKR,"6,712",MENANG
NEGERI SEMBILAN,N. 21 - BUKIT KEPAYANG,MAK KAH KEONG ,BN,"3,744",
NEGERI SEMBILAN,N. 21 - BUKIT KEPAYANG,TAN LEE KOON ,PKR,"18,668",MENANG
NEGERI SEMBILAN,N. 22 - RAHANG,YAP SIOK MOY,BN,"3,458",
NEGERI SEMBILAN,N. 22 - RAHANG,MARY JOSEPHINE PRITTAM SINGH,PKR,"10,018",MENANG
NEGERI SEMBILAN,N. 22 - RAHANG,SARASWATHY A/P PARAGAZUM,PAP,66,HILANG DEPOSIT
NEGERI SEMBILAN,N. 23 - MAMBAU,HO CHOY SHIN,BN,"2,522",
NEGERI SEMBILAN,N. 23 - MAMBAU,YAP YEW WENG,PKR,"14,911",MENANG
NEGERI SEMBILAN,N. 23 - MAMBAU,PARIMALA DEVI A/P THEYAGASON,PAP,101,HILANG DEPOSIT
NEGERI SEMBILAN,N. 24 - SEREMBAN JAYA,CHOONG VEE HING,BN,"3,253",
NEGERI SEMBILAN,N. 24 - SEREMBAN JAYA,SAGAYA RAJAN A/L XAVIER,PAP,99,HILANG DEPOSIT
NEGERI SEMBILAN,N. 24 - SEREMBAN JAYA,GUNASEKAREN A/L PALASAMY,PKR,"13,760",MENANG
NEGERI SEMBILAN,N. 25 - PAROI,MOHD GHAZALI BIN ABD WAHID,BN,"11,197",
NEGERI SEMBILAN,N. 25 - PAROI,MOHAMAD TAUFEK BIN ABD GHANI,PKR,"16,038",MENANG
NEGERI SEMBILAN,N. 25 - PAROI,MASITA BINTI MOHAMED ALI,PAS,"3,499",HILANG DEPOSIT
NEGERI SEMBILAN,N. 26 - CHEMBONG,ZAIFULBAHRI BIN IDRIS,BN,"9,079",MENANG
NEGERI SEMBILAN,N. 26 - CHEMBONG,AZIZAN BIN MARZUKI,PKR,"4,652",
NEGERI SEMBILAN,N. 26 - CHEMBONG,ROSMIN BIN ADAM,PAS,"1,288",HILANG DEPOSIT
NEGERI SEMBILAN,N. 27 - RANTAU,MOHAMAD BIN HAJI HASAN,BN,0,MENANG TANPA BERTANDING
NEGERI SEMBILAN,N. 28 - KOTA,AWALUDIN BIN SAID,BN,"6,356",MENANG
NEGERI SEMBILAN,N. 28 - KOTA,SAHRIZAL BIN MASRUDIN,PKR,"3,387",
NEGERI SEMBILAN,N. 28 - KOTA,ISHAK BIN OMAR,PAS,"1,333",HILANG DEPOSIT
NEGERI SEMBILAN,N. 29 - CHUAH,YEK DIEW CHING,PKR,"6,661",MENANG
NEGERI SEMBILAN,N. 29 - CHUAH,LIM CHIN FUI,BN,"3,460",
NEGERI SEMBILAN,N. 30 - LUKUT,CHOO KEN HWA,PKR,"11,449",MENANG
NEGERI SEMBILAN,N. 30 - LUKUT,YEONG KUN YOU,BN,"3,044",
NEGERI SEMBILAN,N. 31 - BAGAN PINANG,TUN HAIRUDIN BIN ABU BAKAR,BN,"7,146",MENANG
NEGERI SEMBILAN,N. 31 - BAGAN PINANG,MOHD IBRAHIM KHAN BIN AMANULA KHAN,PKR,"5,211",
NEGERI SEMBILAN,N. 32 - LINGGI,RUSLI BIN ABDULLAH ,PKR,"5,449",
NEGERI SEMBILAN,N. 32 - LINGGI,NOOR MOHAMMAD RIZAL BIN ISHAK,PAS,992,HILANG DEPOSIT
NEGERI SEMBILAN,N. 32 - LINGGI,ABDUL RAHMAN BIN MOHD REDZA,BN,"6,072",MENANG
NEGERI SEMBILAN,N. 33 - SRI TANJUNG,KAMAROL RIDZUAN BIN MOHD ZAIN,PAS,"1,061",HILANG DEPOSIT
NEGERI SEMBILAN,N. 33 - SRI TANJUNG,THINALAN A/L T RAJAGOPALU,BN,"3,336",
NEGERI SEMBILAN,N. 33 - SRI TANJUNG,RAVI A/L MUNUSAMY,PKR,"7,366",MENANG
NEGERI SEMBILAN,N. 34 - GEMAS,HAJI BAHARUDDIN ARIF BIN HAJI SIRI,PKR,"5,081",
NEGERI SEMBILAN,N. 34 - GEMAS,ABD.RAZAK BIN AB.SAID,BN,"9,853",MENANG
NEGERI SEMBILAN,N. 34 - GEMAS,ABDUL HALIM BIN ABU BAKAR,PAS,"2,612",
NEGERI SEMBILAN,N. 35 - GEMENCHEH,SAIFUL ADLY BIN ABD WAHAB,PKR,"6,612",
NEGERI SEMBILAN,N. 35 - GEMENCHEH,ISHAK BIN MAASIN,PAS,"1,122",HILANG DEPOSIT
NEGERI SEMBILAN,N. 35 - GEMENCHEH,MOHD ISAM BIN MOHD ISA,BN,"6,963",MENANG
NEGERI SEMBILAN,N. 36 - REPAH,ABDUL RAZAKEK BIN ABDUL RAHIM,PAS,"1,957",HILANG DEPOSIT
NEGERI SEMBILAN,N. 36 - REPAH,KOH KIM SWEE,BN,"4,810",
NEGERI SEMBILAN,N. 36 - REPAH,VEERAPAN A/L SUPERAMANIAM,PKR,"9,568",MENANG
PAHANG,N. 01 - TANAH RATA,CHIONG YOKE KONG,PKR,"8,821",MENANG
PAHANG,N. 01 - TANAH RATA,LEONG TAK MAN,BN,"5,232",
PAHANG,N. 01 - TANAH RATA,KUMAR A/L SILAMBARAM,PAS,600,HILANG DEPOSIT
PAHANG,N. 02 - JELAI,ABDUL RASID BIN MOHAMED ALI,PKR,"1,298",
PAHANG,N. 02 - JELAI,MAT NOR A/L AYAT,PSM,229,HILANG DEPOSIT
PAHANG,N. 02 - JELAI,ABDUL KARIM BIN NOR,PAS,"2,351",
PAHANG,N. 02 - JELAI,WAN ROSDY BIN WAN ISMAIL,BN,"5,858",MENANG
PAHANG,N. 03 - PADANG TENGKU,ALIAS BIN ABD RAHMAN,PKR,"1,303",HILANG DEPOSIT
PAHANG,N. 03 - PADANG TENGKU,ROSLAN BIN HARUN,PAS,"4,447",
PAHANG,N. 03 - PADANG TENGKU,MUSTAPA BIN LONG,BN,"5,691",MENANG
PAHANG,N. 04 - CHEKA,LEE AH WONG,BN,"3,475",MENANG
PAHANG,N. 04 - CHEKA,RASID BIN MUHAMAD,PKR,"2,930",
PAHANG,N. 04 - CHEKA,SALUDIN BIN ENDOL,PAS,"3,273",
PAHANG,N. 05 - BENTA,SABARUDDIN BIN MOHD YASSIM,PKR,"2,921",
PAHANG,N. 05 - BENTA,ANUAR BIN KASSIM ,PAS,739,HILANG DEPOSIT
PAHANG,N. 05 - BENTA,MOHD SOFFI BIN ABD RAZAK,BN,"3,261",MENANG
PAHANG,N. 06 - BATU TALAM,ABD AZIZ BIN MAT KIRAM,BN,"6,922",MENANG
PAHANG,N. 06 - BATU TALAM,DASIMAH BINTI ZAINUDIN,PKR,"2,441",
PAHANG,N. 06 - BATU TALAM,TENGKU ABDUL RAHMAN BIN TENGKU JA'AFAR,PAS,"2,602",
PAHANG,N. 07 - TRAS,NG LEAP PONG,BN,"5,707",
PAHANG,N. 07 - TRAS,CHOW YU HUI,PKR,"15,660",MENANG
PAHANG,N. 07 - TRAS,CHIN CHOY HEE,PAS,"1,506",HILANG DEPOSIT
PAHANG,N. 08 - DONG,SHAHIRUDDIN BIN AB MOIN,BN,"6,294",MENANG
PAHANG,N. 08 - DONG,BEDU RAHIM BIN ISMAIL,PAS,"2,462",
PAHANG,N. 08 - DONG,HAMZAH BIN JAAFFAR,PKR,"2,342",
PAHANG,N. 09 - TAHAN,MOHD ZAKHWAN BIN AHMAD BADARDDIN,PAS,"5,638",MENANG
PAHANG,N. 09 - TAHAN,NORDIN BIN SAMAT,PKR,945,HILANG DEPOSIT
PAHANG,N. 09 - TAHAN,WAN AMIZAN BIN WAN ABDUL RAZAK,BN,"5,569",
PAHANG,N. 10 - DAMAK,ZURIDAN BIN MOHD DAUD,PAS,"8,444",MENANG
PAHANG,N. 10 - DAMAK,WONG CHUN YUAN,PKR,"6,988",
PAHANG,N. 10 - DAMAK,LIM CHONG LY,BN,"4,395",
PAHANG,N. 11 - PULAU TAWAR,JAMALUDDIN BIN ABD RAHIM,PKR,"1,973",HILANG DEPOSIT
PAHANG,N. 11 - PULAU TAWAR,AHMAD NAAWI BIN SAMAH,PAS,"7,859",
PAHANG,N. 11 - PULAU TAWAR,NAZRI BIN NGAH,BN,"8,446",MENANG
PAHANG,N. 12 - BESERAH,SUHAIMI BIN JUSOH @ SULONG,BN,"8,732",
PAHANG,N. 12 - BESERAH,ANDANSURA BIN RABU,PAS,"12,239",MENANG
PAHANG,N. 12 - BESERAH,ZULKIFLI BIN MOHAMED,PKR,"10,934",
PAHANG,N. 13 - SEMAMBU,QUEK TAI SEONG,BN,"7,323",
PAHANG,N. 13 - SEMAMBU,LEE CHEAN CHUNG,PKR,"14,991",MENANG
PAHANG,N. 13 - SEMAMBU,MOHD YUSOF BIN HASHIN,PAS,"9,480",
PAHANG,N. 14 - TERUNTUM,TEE CHOON SER,BN,"4,502",
PAHANG,N. 14 - TERUNTUM,AZIZAH BINTI MOHD ALI,PAS,"3,039",
PAHANG,N. 14 - TERUNTUM,SIM CHON SIANG ,PKR,"12,227",MENANG
PAHANG,N. 15 - TANJUNG LUMPUR,ROSLI BIN ABDUL JABAR,PAS,"8,198",MENANG
PAHANG,N. 15 - TANJUNG LUMPUR,T. ZULKIFLY BIN T. AHMAD,BN,"6,859",
PAHANG,N. 15 - TANJUNG LUMPUR,SABRINA BT MD YUSOFF,PKR,"5,622",
PAHANG,N. 16 - INDERAPURA,FAKHRUL ANUAR BIN ZULKAWI,PKR,"1,806",
PAHANG,N. 16 - INDERAPURA,WAN MASERI BINTI WAN MOHD ,PAS,"3,403",
PAHANG,N. 16 - INDERAPURA,SHAFIK FAUZAN BIN SHARIF,BN,"5,568",MENANG
PAHANG,N. 17 - SUNGAI LEMBING,FAUZI BIN ABDUL RAHMAN ,PKR,"2,687",
PAHANG,N. 17 - SUNGAI LEMBING,MOHAMAD HAZMI BIN DIBOK,PAS,"3,468",
PAHANG,N. 17 - SUNGAI LEMBING,MD SOHAIMI BIN MOHAMED SHAH,BN,"5,436",MENANG
PAHANG,N. 18 - LEPAR,MOHD NOR HISAM BIN MUHAMMAD,PAS,"3,569",
PAHANG,N. 18 - LEPAR,NUR AD-DIN BIN IBRAHIM,PKR,"3,721",
PAHANG,N. 18 - LEPAR,ABD RAHIM BIN MUDA ,BN,"6,500",MENANG
PAHANG,N. 19 - PANCHING,BENZIN BIN DAGOK,BEBAS,42,HILANG DEPOSIT
PAHANG,N. 19 - PANCHING,KAMARZAMAN BIN MOHAMED YUNUS,PKR,"4,490",
PAHANG,N. 19 - PANCHING,MOHD ZAILI BIN BESAR,BN,"7,008",
PAHANG,N. 19 - PANCHING,MOHD TARMIZI BIN YAHAYA,PAS,"7,143",MENANG
PAHANG,N. 20 - PULAU MANIS,KHAIRUDDIN BIN MAHMUD,BN,"8,282",MENANG
PAHANG,N. 20 - PULAU MANIS,ABU BAKAR BIN LEBAI SUDIN ,PKR,"2,101",
PAHANG,N. 20 - PULAU MANIS,ZAINUDDIN BIN NOH,PAS,"5,948",
PAHANG,N. 21 - PERAMU JAYA,SALIM BIN ABD MAJID,PKR,"2,644",HILANG DEPOSIT
PAHANG,N. 21 - PERAMU JAYA,SH. MOHAMED PUZI BIN SH. ALI,BN,"15,433",MENANG
PAHANG,N. 21 - PERAMU JAYA,ABU KASSIM BIN MANAF,PAS,"8,251",
PAHANG,N. 22 - BEBAR,MOHAMMAD FAKHRUDDIN BIN MOHD ARIFF,BN,"8,172",MENANG
PAHANG,N. 22 - BEBAR,AFIF SYAIROL BIN ABDUL RAHIM,PKR,968,HILANG DEPOSIT
PAHANG,N. 22 - BEBAR,MOHD NAZHAR BIN OTHMAN,PAS,"2,452",
PAHANG,N. 23 - CHINI,MOHD FADHIL NOOR BIN ABDUL KARIM,PAS,"5,405",
PAHANG,N. 23 - CHINI,ABU BAKAR BIN HARUN,BN,"10,027",MENANG
PAHANG,N. 23 - CHINI,MOHAMAD RAZALI BIN ITHNAIN,PKR,"1,065",HILANG DEPOSIT
PAHANG,N. 24 - LUIT,MOHD SOFIAN BIN ABD JALIL,PAS,"4,238",MENANG
PAHANG,N. 24 - LUIT,NURHIDAYAH BINTI MOHAMAD SHAHAIMI,BN,"3,966",
PAHANG,N. 24 - LUIT,ROSLI BIN AMIN,PKR,"1,582",
PAHANG,N. 25 - KUALA SENTUL,FAZIL AZMI BIN NADZRI,PAS,"3,502",
PAHANG,N. 25 - KUALA SENTUL,BOSTAMIN BIN BAKAR,PKR,"1,299",
PAHANG,N. 25 - KUALA SENTUL,SHAHANIZA BT SHAMSUDDIN,BN,"5,541",MENANG
PAHANG,N. 26 - CHENOR,ZULIANA BINTI MOHAMED,PKR,"1,035",HILANG DEPOSIT
PAHANG,N. 26 - CHENOR,MUJIBUR RAHMAN BIN ISHAK,PAS,"6,016",MENANG
PAHANG,N. 26 - CHENOR,MOHAMED ARIFIN BIN AWANG ISMAIL,BN,"5,502",
PAHANG,N. 27 - JENDERAK,MOHAMED BIN JAAFAR,BN,"4,213",MENANG
PAHANG,N. 27 - JENDERAK,FAIZAH BINTI BAHAROM,PKR,"1,622",
PAHANG,N. 27 - JENDERAK,ABDULLAH BIN YUSOH,PAS,"2,500",
PAHANG,N. 28 - KERDAU,AIREROSHAIRI BIN ROSLAN,PAS,"3,321",
PAHANG,N. 28 - KERDAU,ADNAN BIN ABDUL MANAF,PKR,"1,298",
PAHANG,N. 28 - KERDAU,SYED IBRAHIM BIN SYED AHMAD,BN,"5,255",MENANG
PAHANG,N. 29 - JENGKA,WAN SALMAN BIN WAN ISMAIL,BN,"8,298",
PAHANG,N. 29 - JENGKA,JALANI BIN LUDIN,PKR,"1,722",HILANG DEPOSIT
PAHANG,N. 29 - JENGKA,SHAHRIL AZMAN BIN ABD HALIM,PAS,"10,111",MENANG
PAHANG,N. 30 - MENTAKAB,ABIRERAH BIN AWANG CHIK ,PAS,"4,718",
PAHANG,N. 30 - MENTAKAB,WONG TAT CHEE @ WONG TAI CHEE,BN,"4,548",
PAHANG,N. 30 - MENTAKAB,CHUAH BOON SEONG,BEBAS,956,HILANG DEPOSIT
PAHANG,N. 30 - MENTAKAB,WOO CHEE WAN,PKR,"10,547",MENANG
PAHANG,N. 31 - LANCHANG,ABAS BIN AWANG ,PKR,"5,099",
PAHANG,N. 31 - LANCHANG,HASAN BIN OMAR,PAS,"4,836",
PAHANG,N. 31 - LANCHANG,MOHD KHAIDIR BIN AHMAD,BEBAS,80,HILANG DEPOSIT
PAHANG,N. 31 - LANCHANG,MOHD SHARKAR BIN SHAMSUDIN,BN,"8,824",MENANG
PAHANG,N. 32 - KUALA SEMANTAN,NOR AZMI BIN MAT LUDIN,BN,"7,880",MENANG
PAHANG,N. 32 - KUALA SEMANTAN,HASSANUDDIN BIN SALIM,PAS,"7,406",
PAHANG,N. 32 - KUALA SEMANTAN,SYED HAMID BIN SYED MOHAMED,PKR,"6,095",
PAHANG,N. 33 - BILUT,POO MUN HOONG ,BN,"5,059",
PAHANG,N. 33 - BILUT,MOHD ZAMRI BIN NONG,PAS,"1,944",HILANG DEPOSIT
PAHANG,N. 33 - BILUT,LEE CHIN CHEN ,PKR,"8,798",MENANG
PAHANG,N. 34 - KETARI,LAU HOI KEONG,BN,"6,163",
PAHANG,N. 34 - KETARI,YOUNG SYEFURA BINTI OTHMAN ,PKR,"9,873",MENANG
PAHANG,N. 34 - KETARI,ROSLAN BIN MD ESA,PAS,"3,260",
PAHANG,N. 35 - SABAI,GOONASAKAREN A/L RAMAN,BN,"3,879",
PAHANG,N. 35 - SABAI,MOHD KHAIRUDDIN BIN ABDULLAH,PAS,"1,308",
PAHANG,N. 35 - SABAI,KARUNANEETHI A/L THANGAVEL,BEBAS,145,HILANG DEPOSIT
PAHANG,N. 35 - SABAI,KAMACHE A/P A DORAY RAJOO,PKR,"4,374",MENANG
PAHANG,N. 36 - PELANGAI,ADNAN BIN YAAKOB,BN,"5,410",MENANG
PAHANG,N. 36 - PELANGAI,NOR HAIZAN BINTI ABU HASSAN,PKR,"3,098",
PAHANG,N. 36 - PELANGAI,ZAHARIM BIN OSMAN,PAS,"1,817",
PAHANG,N. 37 - GUAI,MOHD SHAHRUL BIN MOHAMED,PAS,"4,852",
PAHANG,N. 37 - GUAI,AHMAD MAJDIL FAUZI BIN ABD AZIZ,PKR,"2,547",
PAHANG,N. 37 - GUAI,NOROLAZALI BIN SULAIMAN,BN,"8,147",MENANG
PAHANG,N. 38 - TRIANG,LEONG YU MAN,PKR,"11,222",MENANG
PAHANG,N. 38 - TRIANG,TAN TIN LOON,BN,"4,768",
PAHANG,N. 39 - KEMAYAN,MD YUSOF BIN CHE DIN,PAS,"3,265",
PAHANG,N. 39 - KEMAYAN,MANOLAN BIN MOHAMAD,PKR,"3,812",
PAHANG,N. 39 - KEMAYAN,MOHD FADIL BIN OSMAN,BN,"8,430",MENANG
PAHANG,N. 40 - BUKIT IBAM,SAMSIAH BINTI ARSHAD,BN,"9,448",MENANG
PAHANG,N. 40 - BUKIT IBAM,ZULKURNAIN BIN MOHAMAD RIDZUAN,PKR,"2,126",HILANG DEPOSIT
PAHANG,N. 40 - BUKIT IBAM,NAZRI BIN AHMAD,PAS,"6,970",
PAHANG,N. 41 - MUADZAM SHAH,RAMLI BIN AWANG AHMAT,PAS,"4,241",
PAHANG,N. 41 - MUADZAM SHAH,RAZALI BIN KASSIM,BN,"9,081",MENANG
PAHANG,N. 41 - MUADZAM SHAH,OSMAN BIN A.BAKAR,PKR,"2,781",
PAHANG,N. 42 - TIOMAN,MOHD ZOLFAKAR BIN TAIB,BEBAS,58,HILANG DEPOSIT
PAHANG,N. 42 - TIOMAN,MD YUNUS BIN RAMLI,PAS,"5,382",
PAHANG,N. 42 - TIOMAN,MOHD JOHARI BIN HUSSAIN,BN,"6,662",MENANG
PAHANG,N. 42 - TIOMAN,AHMAD SAZILI BIN MOHD NOR,PKR,"3,029",
PERAK,N. 01 - PENGKALAN HULU,AZNEL BIN IBRAHIM,BN,"5,716",MENANG
PERAK,N. 01 - PENGKALAN HULU,MOHAMAD HAMIDI BIN ISMAIL,PAS,"3,341",
PERAK,N. 01 - PENGKALAN HULU,AHMAD SAFWAN BIN MOHAMAD,PKR,"2,711",
PERAK,N. 02 - TEMENGOR,SALBIAH BINTI MOHAMED,BN,"7,823",MENANG
PERAK,N. 02 - TEMENGOR,MD POZI BIN MD SANI,PAS,"3,888",
PERAK,N. 02 - TEMENGOR,MOHD FADZIL BIN ABDUL AZIZ,PKR,"3,806",
PERAK,N. 03 - KENERING,MOHD TARMIZI BIN IDRIS,BN,"7,379",MENANG
PERAK,N. 03 - KENERING,NOOR SHAM BINTI ABU SAMAH,PKR,"1,832",
PERAK,N. 03 - KENERING,AZHAR BIN RASDI,PAS,"4,111",
PERAK,N. 04 - KOTA TAMPAN,MUHAMMAD RIF'AAT BIN RAZMAN,PAS,"2,881",
PERAK,N. 04 - KOTA TAMPAN,NOOR HASNIDA BINTI MOHD. HASHIM,PKR,"1,834",
PERAK,N. 04 - KOTA TAMPAN,SAARANI BIN MOHAMAD,BN,"5,183",MENANG
PERAK,N. 05 - SELAMA,FAIZUL ARBY BIN MOHD. SHOHOR,BN,"5,227",
PERAK,N. 05 - SELAMA,RAZALI BIN ISMAIL,PKR,"2,618",
PERAK,N. 05 - SELAMA,MOHD AKMAL BIN KAMARUDIN,PAS,"5,516",MENANG
PERAK,N. 06 - KUBU GAJAH,KHALIL BIN YAHAYA,PAS,"5,786",MENANG
PERAK,N. 06 - KUBU GAJAH,SALIZA BINTI AHMAD,BN,"5,606",
PERAK,N. 06 - KUBU GAJAH,MAT SUPRI BIN MUSA,PKR,"1,671",
PERAK,N. 07 - BATU KURAU,ZAINAL ABIDIN BIN ABD RAHMAN,BERJASA,42,HILANG DEPOSIT
PERAK,N. 07 - BATU KURAU,MUHAMMAD AMIN BIN ZAKARIA,BN,"6,168",MENANG
PERAK,N. 07 - BATU KURAU,MUHAMAD AIMAN AIZUDDIN BIN MD HUSIN,PKR,"3,051",
PERAK,N. 07 - BATU KURAU,MOHD SHAHIR BIN MOHD HASSAN,PAS,"3,860",
PERAK,N. 08 - TITI SERONG,NORSALEWATI BINTI MAT NORWANI,BN,"7,460",
PERAK,N. 08 - TITI SERONG,ABU BAKAR BIN HAJI HUSSIAN,PAS,"6,993",
PERAK,N. 08 - TITI SERONG,HASNUL ZULKARNAIN BIN ABD MUNAIM,PKR,"7,600",MENANG
PERAK,N. 09 - KUALA KURAU,ABDUL BAHARIN BIN MAT DESA,PAS,"5,997",
PERAK,N. 09 - KUALA KURAU,SHAHRUL NIZAM BIN RAZALI,BN,"6,012",
PERAK,N. 09 - KUALA KURAU,ABDUL YUNUS BIN JAMAHRI,PKR,"8,655",MENANG
PERAK,N. 10 - ALOR PONGSU,SHAM BIN MAT SAHAT,BN,"6,556",MENANG
PERAK,N. 10 - ALOR PONGSU,WAN AHMAD TARMIZI BIN ABDUL AZIZ,PAS,"5,394",
PERAK,N. 10 - ALOR PONGSU,AHMAD ZAKI BIN HUSIN,PKR,"4,595",
PERAK,N. 11 - GUNONG SEMANGGOL,ZAINI B. CHA.,BN,"5,541",
PERAK,N. 11 - GUNONG SEMANGGOL,RAZMAN BIN ZAKARIA,PAS,"7,444",MENANG
PERAK,N. 11 - GUNONG SEMANGGOL,ISMAIL BIN ALI,PKR,"3,520",
PERAK,N. 12 - SELINSING,MOHAMAD NOOR BIN DAWOO,BN,"5,167",MENANG
PERAK,N. 12 - SELINSING,HUSIN BIN DIN,PAS,"5,070",
PERAK,N. 12 - SELINSING,AHMAD SAQIF ANSORULLAH BIN AHMAD JIHBADZ MOKHLIS,PKR,"4,016",
PERAK,N. 13 - KUALA SEPETANG,MOHD KAMARUDDIN BIN ABU BAKAR,BN,"8,993",MENANG
PERAK,N. 13 - KUALA SEPETANG,RAHIM BIN ISMAIL,PAS,"6,296",
PERAK,N. 13 - KUALA SEPETANG,CHUA YEE LING,PKR,"8,664",
PERAK,N. 14 - CHANGKAT JERING,AHMAD SAIDI BIN MOHAMAD DAUD,BN,"8,818",MENANG
PERAK,N. 14 - CHANGKAT JERING,MOHAMMAD NORDIN BIN JAAFAR,PAS,"6,199",
PERAK,N. 14 - CHANGKAT JERING,MEGAT SHARIFFUDIN BIN IBRAHIM,PKR,"6,896",
PERAK,N. 14 - CHANGKAT JERING,MOHGANAN A/L P MANIKAM,BEBAS,60,HILANG DEPOSIT
PERAK,N. 15 - TRONG,JAMILAH BINTI ZAKARIA,BN,"5,139",MENANG
PERAK,N. 15 - TRONG,MUHAMMAD FAISAL BIN ABDUL RAHMAN,PAS,"3,241",
PERAK,N. 15 - TRONG,SHAHARUDDIN BIN ABDUL RASHID,PKR,"2,546",
PERAK,N. 16 - KAMUNTING,MUHD FADHIL BIN NURUDDIN,PKR,"9,898",MENANG
PERAK,N. 16 - KAMUNTING,MOHAMMAD ZAHIR BIN ABDUL KHALID,BN,"8,118",
PERAK,N. 16 - KAMUNTING,MOHAMAD FAKHRUDIN BIN ABDUL AZIZ,PAS,"5,276",
PERAK,N. 17 - POKOK ASSAM,LEOW THYE YIH,PKR,"16,954",MENANG
PERAK,N. 17 - POKOK ASSAM,LEE LI KUAN,BN,"4,922",
PERAK,N. 18 - AULONG,SOO KAY PING,BN,"6,059",
PERAK,N. 18 - AULONG,NGA KOR MING,PKR,"18,123",MENANG
PERAK,N. 19 - CHENDEROH,KHAIRUL ANUAR BIN MUSA,PKR,"3,176",
PERAK,N. 19 - CHENDEROH,MOHAMMAD FARID FAIZI BIN AZIZAN,PAS,"2,944",
PERAK,N. 19 - CHENDEROH,ZAINUN BIN MAT NOOR,BN,"5,546",MENANG
PERAK,N. 20 - LUBOK MERBAU,AZIZI BIN MOHAMED RIDZUWAN,PAS,"4,499",
PERAK,N. 20 - LUBOK MERBAU,ZULKARNINE BIN HASHIM,PKR,"4,179",
PERAK,N. 20 - LUBOK MERBAU,JURIJ BIN JALALUDIN,BN,"4,908",MENANG
PERAK,N. 21 - LINTANG,MADHI BIN HASAN,PKR,"6,023",
PERAK,N. 21 - LINTANG,MOHD ZOLKAFLY BIN HARUN,BN,"10,605",MENANG
PERAK,N. 21 - LINTANG,ISRAN FAHMI BIN ISMAIL,PAS,"3,460",
PERAK,N. 22 - JALONG,LOH SZE YEE,PKR,"16,138",MENANG
PERAK,N. 22 - JALONG,TAN LIAN HOE,BN,"6,536",
PERAK,N. 23 - MANJOI,ASMUNI BIN AWI,PKR,"20,052",MENANG
PERAK,N. 23 - MANJOI,MOHD HAFEZ BIN SABRI,PAS,"10,830",
PERAK,N. 23 - MANJOI,MOHAMAD ZIAD BIN MOHAMED ZAINAL ABIDIN,BN,"16,520",
PERAK,N. 24 - HULU KINTA,MUHAMAD ARAFAT BIN VARISAI MAHAMAD,PKR,"17,766",MENANG
